1 60010.484283447266 11886.859451293945
2 18546.733644485474 3258.336317062378
3 5097.334727168083 1349.6150560379028
4 2551.990915477276 953.7447526454926
5 1933.536693394184 830.8435168266296
6 1664.3459782004356 772.0921230316162
7 1500.797005444765 740.882178068161
8 1386.1064856648445 723.736677646637
9 1300.3752887248993 713.625156879425
10 1230.884780228138 707.1934645175934
11 1171.2771340608597 702.6390872001648
12 1118.1472922563553 699.4778909683228
13 1070.4748447537422 697.2826657295227
14 1026.7068058252335 696.1693449020386
15 986.1291485130787 695.815105676651
16 948.263803511858 696.234917640686
17 912.6846815049648 697.4183282852173
18 878.9816485643387 698.0781755447388
19 846.7018813788891 699.3592545986176
20 816.1535918414593 700.8708128929138
21 786.9400554299355 702.5993158817291
22 759.0465007722378 704.4387047290802
23 732.3661411106586 707.0442850589752
24 706.6929455399513 709.6294147968292
25 681.9852150976658 712.397084236145
26 658.6646469682455 714.9768784046173
27 636.2276781201363 717.2483205795288
28 614.980387583375 720.7074074745178
29 593.594254463911 723.4354748725891
30 573.0494509339333 726.7573392391205
31 553.5470947474241 728.9635055065155
32 535.0890329182148 732.7314789295197
33 517.2751765698195 736.3090531826019
34 500.1179257631302 739.2381138801575
35 483.3624643981457 742.4780149459839
36 466.8121137917042 746.1431889533997
37 450.6943384408951 748.5874366760254
38 435.44507417082787 752.5136258602142
39 420.6355567574501 756.3760364055634
40 406.57487881183624 760.4162168502808
41 392.44225462526083 764.6395421028137
42 378.8790526166558 768.8410482406616
43 365.74581940472126 771.1478345394135
44 353.60581505298615 775.1168830394745
45 342.0237706899643 780.5138356685638
46 330.36045686900616 786.387913942337
47 318.60404711961746 786.4474244117737
48 307.2276357933879 794.272557258606
49 296.2858021557331 792.7949395179749
50 286.44016568362713 803.173152923584
51 276.74880357831717 803.3901700973511
52 266.6495575234294 810.5508005619049
53 256.77352991327643 810.3922274112701
54 248.38375056535006 815.9340999126434
55 239.50830522552133 825.9376084804535
56 230.6934349015355 827.7939546108246
57 222.24438495188951 825.8157262802124
58 214.87189631909132 841.2618267536163
59 207.56208760663867 839.348039150238
60 199.28694822639227 844.8953161239624
61 192.5366436392069 845.9293613433838
62 186.06033458560705 855.2175912857056
63 179.58804255723953 852.10600233078
64 172.68462985381484 859.6583120822906
65 166.8151293732226 860.2751572132111
66 160.69577621296048 863.544623374939
